manufacturer,device,Network_Technology,Misc_Price,Platform_GPU,Launch_year,IsAvailable,Battery_Capacity,Battery_Removability,Body_length_mm,Body_width_mm,Body_Weight_g,num_slots_sim,has_mini_sim,has_nano_sim,has_micro_sim,has_e_sim,stand-by_sim,hybrid_sim,display_tech,display_refresh,display_diagonal_inches,display_area_cm2,display_screen_body_ratio,display_width_px,display_height_px,display_density,platform_os,platform_chipset_manufacturer,platform_cpu_count,platform_cpu_speed_ghz,memory_card_slot,memory_internal_storage,memory_ram,main_camera_single_mp
ulefone,ulefone_tab_a8,GSM / HSPA / LTE,About 180 EUR,PowerVR GE8320,2023,1,6580,0,238.7,157.5,483,2,0,1,0,0,1,1,ips lcd,60,10.1,95.8,78.7,1200,1920,224,android,mediatek,8,2,microsdxc,64,4,13
ulefone,ulefone_armor_pad_lite,No cellular connectivity,,IMG GE8330,2023,1,7650,1,213,128.8,558,2,0,1,0,0,1,0,ips lcd,60,8,185.6,67.6,800,1280,189,android,mediatek,4,2,microsdxc,32,3,13
ulefone,ulefone_armor_x6_pro,GSM / HSPA / LTE,,PowerVR GE8320,2022,1,4000,0,150,78.9,227,2,0,1,0,0,1,1,ips lcd,60,5,68.9,58.2,720,1280,294,android,mediatek,4,2,microsdxc,32,4,13
vertu,vertu_aster,GSM / HSPA / LTE,About 5440 EUR,Adreno 330,2014,1,2275,0,143.4,69,193,0,0,1,0,0,0,0,sapphire crystal glass,60,4.7,59.9,60.5,1080,1920,473,android,qualcomm,4,2.3,no,64,2,13
vertu,vertu_signature_touch,GSM / HSPA / LTE,About 8290 EUR,Adreno 330,2014,1,2275,0,145,69,192,0,0,0,1,0,0,0,sapphire crystal glass,60,4.7,60.9,60.9,1080,1920,469,android,qualcomm,4,2.3,no,64,2,13
verykool,verykool_s4510_luna,GSM / HSPA,About 90 EUR,Mali-400,2014,1,1650,1,136,67.5,142,0,1,0,0,0,0,0,ips lcd,60,4.5,57.6,62.8,480,800,207,android,mediatek,2,1.2,microsdhc,4,0.512,5
verykool,verykool_s5017_dorado,GSM / HSPA,,Mali-400MP2,2015,1,1850,2,148.3,72.1,163,2,0,0,1,0,1,0,ips lcd,60,5,68.9,64.4,480,854,196,android,mediatek,4,1.3,microsdhc,8,1,8
verykool,verykool_s5031_bolt_turbo,GSM / HSPA,,Mali-400MP2,2017,1,2000,2,145,72,145,2,0,0,1,0,1,0,ips lcd,60,5,68.9,66,480,854,196,android,mediatek,4,1.3,microsdhc,16,2,8
verykool,verykool_s4513_luna_ii,GSM / HSPA,,Mali-400,2017,1,1700,2,133,72,135,0,1,0,0,0,0,0,ips lcd,60,4.5,55.8,58.3,480,854,218,android,spreadtrum,4,1.2,microsdhc,4,0.512,5
verykool,verykool_s5017q_dorado,GSM / HSPA,About 110 EUR,Mali-400MP2,2015,1,1850,2,148.3,71.1,161,2,0,0,1,0,1,0,ips lcd,60,5,68.9,65.3,480,854,196,android,mediatek,4,1.3,microsdhc,8,1,8
verykool,verykool_sl6010_cyprus_lte,GSM / HSPA / LTE,About 190 EUR,Mali-T720MP2,2016,1,2500,0,167.3,84,207,2,0,0,1,0,1,1,ips lcd,60,6,99,70.6,720,1280,245,android,mediatek,4,1,microsdxc,16,1,13
verykool,verykool_sl5011_spark_lte,GSM / HSPA / LTE,About 160 EUR,Mali-T720MP2,2016,1,2200,0,143,71.1,153,1,0,0,1,0,0,0,ips lcd,60,5,68.9,67.8,720,1280,294,android,mediatek,4,1,microsdxc,16,1,13
verykool,verykool_s6004_cyprus_jr_,GSM / HSPA,,Mali-400MP2,2016,1,2600,2,166,85.3,165,2,0,1,1,0,1,0,ips lcd,60,6,99,70.1,720,1280,245,android,mediatek,4,1.3,microsdxc,8,1,8
verykool,verykool_s5019_wave,GSM / HSPA,,Mali-400,2017,1,2000,1,145.8,73,168,2,0,0,1,0,1,0,ips lcd,60,5,68.9,64.7,480,854,196,android,spreadtrum,4,1.2,microsdhc,4,0.512,5
verykool,verykool_t7445,GSM / HSPA,,Mali-400,2017,1,2500,2,189.8,109.7,275,2,1,0,1,0,0,0,tft,60,7,137.9,66.2,600,1024,170,android,mediatek,4,1.3,microsdxc,8,1,5
verykool,verykool_s5528_cosmo,GSM / HSPA,,Mali-400MP2,2017,1,3000,2,154.8,78.2,169,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,68.9,720,1280,267,android,mediatek,4,1.3,microsdxc,16,1,8
verykool,verykool_s5029_bolt_pro,GSM / HSPA,,Mali-400MP2,2017,1,2000,2,145,72,145,2,0,0,1,0,1,0,tft,60,5,68.9,66,480,854,196,android,mediatek,4,1.3,microsdxc,8,1,8
verykool,verykool_sl5029_bolt_pro_lte,GSM / HSPA / LTE,,Mali-T720,2017,1,2000,2,144.8,72,142,2,0,1,0,0,1,0,tft,60,5,68.9,66.1,480,854,196,android,mediatek,4,1.25,microsdxc,8,1,8
verykool,verykool_s5001_lotus,GSM / HSPA,,Mali-400,2015,1,2000,2,145,71.5,159,2,1,0,1,0,1,0,ips lcd,60,5,68.9,66.4,480,854,196,android,mediatek,2,1,microsdhc,4,0.512,5
verykool,verykool_s5530_maverick_ii,GSM / HSPA,,Mali-400MP2,2016,1,2800,2,157.2,77.7,156,2,0,1,1,0,1,0,ips lcd,60,5.5,83.4,68.3,720,1280,267,android,mediatek,4,1.3,microsdhc,8,1,13
verykool,verykool_kolorpad_lte_tl8010,GSM / HSPA,,Mali-T720MP2,2016,1,4060,2,211,125.3,334,2,0,0,1,0,1,0,ips lcd,60,8,185.6,70.2,800,1280,189,android,mediatek,4,1,microsdxc,8,1,8
verykool,verykool_s4008_leo_v,GSM / HSPA,,Mali-400,2016,1,1400,2,126,65,141,2,1,0,1,0,1,0,ips lcd,60,4,45.5,55.6,480,800,233,android,spreadtrum,4,1.2,microsdhc,4,0.512,5
verykool,verykool_s5007_lotus_plus,GSM / HSPA,,Mali-400,2017,1,2000,2,144.8,72.8,148,2,1,0,1,0,1,0,ips lcd,60,5,68.9,65.4,480,854,196,android,spreadtrum,4,1.2,microsdhc,8,1,8
verykool,verykool_s5027_bolt_pro,GSM / HSPA,,Mali-400,2017,1,2000,1,144.8,72.8,154,2,1,0,1,0,1,0,tft,60,5,68.9,65.4,480,854,196,android,spreadtrum,4,1.2,microsdhc,8,1,8
verykool,verykool_s5028_bolt,GSM / HSPA,,Mali-400,2017,1,2000,2,144.8,72.8,154,2,1,0,1,0,1,0,tft,60,5,68.9,65.4,480,854,196,android,spreadtrum,4,1.2,microsdhc,8,1,8
verykool,verykool_s5526_alpha,GSM / HSPA,,Mali-400MP2,2017,1,2800,2,152.9,76.8,148,2,1,0,1,0,1,0,ips lcd,60,5.5,83.4,71,720,1280,267,android,mediatek,4,1.3,microsdxc,8,1,8
verykool,verykool_s5527_alpha_pro,GSM / HSPA,,Mali-400MP2,2017,1,2800,1,152.9,76.8,148,2,1,0,1,0,1,0,ips lcd,60,5.5,83.4,71,720,1280,267,android,mediatek,4,1.3,microsdxc,16,1,13
verykool,verykool_s6005x_cyprus_pro,GSM / HSPA,,Mali-400MP2,2017,1,3000,2,166,85.3,165,2,0,1,1,0,1,0,ips lcd,60,6,99,70.1,720,1280,245,android,mediatek,4,1.3,microsdxc,16,1,13
verykool,verykool_s5205_orion_pro,GSM / HSPA,,Mali-400MP2,2017,1,2000,2,148.6,74.3,164,2,0,1,0,0,1,0,ips lcd,60,5.2,74.5,67.5,480,854,188,android,mediatek,4,1.3,microsdxc,16,1,8
verykool,verykool_sl4502_fusion_ii,GSM / HSPA / LTE,,Mali-T720MP2,2015,1,1800,1,139.9,65.2,107,2,0,0,1,0,1,0,ips lcd,60,4.5,55.8,61.2,480,854,218,android,mediatek,4,1,microsdxc,8,1,8
verykool,verykool_s5525_maverick_iii,GSM / HSPA,,Mali-400MP2,2016,1,2800,1,153,77,148,2,1,0,1,0,1,0,ips lcd,60,5.5,83.4,70.8,720,1280,267,android,mediatek,4,1.3,microsdxc,8,1,13
verykool,verykool_sl5050_phantom,GSM / HSPA / LTE,,Mali-T720,2016,1,2500,0,145.5,70.5,121,2,0,0,1,0,1,0,amoled,60,5,68.9,67.2,720,1280,294,android,mediatek,4,1.3,microsdxc,16,1,16
verykool,verykool_sl5200_eclipse,GSM / HSPA / LTE,,Mali-T720,2016,1,2900,2,149.8,73.4,141,2,0,0,1,0,1,0,ips lcd,60,5.2,74.5,67.8,720,1280,282,android,mediatek,8,1.3,microsdxc,16,2,16
verykool,verykool_s5035_spear,GSM / HSPA,,Mali-400MP2,2017,1,2000,2,146.5,72,145,2,0,1,1,0,0,0,ips lcd,60,5,68.9,65.3,720,1280,294,android,mediatek,4,1.3,microsdxc,8,1,8
verykool,verykool_sl5565_rocket,GSM / HSPA / LTE,,Mali-T720MP2,2017,1,2700,0,156.4,79.2,172,2,0,1,1,0,1,0,ips lcd,60,5.5,83.4,67.3,720,1280,267,android,mediatek,4,1.3,microsdxc,16,2,13
verykool,verykool_s5200_orion,GSM / HSPA,,Mali-400MP2,2017,1,2000,1,148.6,74.3,164,2,0,1,0,0,1,0,ips lcd,60,5.2,74.5,67.5,480,854,188,android,mediatek,4,1.3,microsdxc,16,1,8
verykool,verykool_s3501_lynx,GSM,,Mali-400,2014,1,1000,2,113.4,60.2,88.5,2,1,0,1,0,0,0,tft,60,3.5,36.5,53.4,320,480,165,android,mediatek,2,1.3,microsdhc,0.512,0.256,2
verykool,verykool_sl5550_maverick_lte,GSM / HSPA / LTE,,Mali-T720MP2,2015,1,2500,1,155,76.5,166,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,70.3,720,1280,267,android,mediatek,4,1,microsdxc,16,1,13
verykool,verykool_s5020_giant,GSM / HSPA,,Mali-400MP2,2015,1,3000,1,145,76.5,139,2,0,0,1,0,1,0,ips lcd,60,5,68.9,62.1,480,854,196,android,mediatek,4,1.3,microsdhc,8,1,8
verykool,verykool_s5025_helix,GSM / HSPA,,Mali-400MP2,2015,1,1950,0,143.5,72.5,136,2,0,0,1,0,1,0,ips lcd,60,5,68.9,66.2,720,1280,294,android,mediatek,4,1.3,microsdhc,8,1,13
verykool,verykool_s5030_helix_ii,GSM / HSPA,,Mali-400MP2,2016,1,2200,2,147.1,72,132,2,0,1,1,0,1,0,ips lcd,60,5,68.9,65.1,720,1280,294,android,mediatek,4,1.3,microsdhc,8,1,8
verykool,verykool_s6005_cyprus_ii,GSM / HSPA,,Mali-400MP2,2016,1,3000,1,166,85.3,165,2,0,1,1,0,1,0,ips lcd,60,6,99,70.1,720,1280,245,android,mediatek,4,1.3,microsdxc,8,1,13
vivo,vivo_y18,GSM / HSPA / LTE,About 100 EUR,Mali-G52 MC2,2024,1,5000,0,163.6,75.6,185,2,0,1,0,0,1,0,ips lcd,90,6.56,103.4,83.6,720,1612,269,android,mediatek,8,1.8,microsdxc,128,4,0.08
vivo,vivo_y03,GSM / HSPA / LTE,About 80 EUR,Mali-G52 MC2,2024,1,5000,0,163.8,75.7,185,2,0,1,0,0,1,0,ips lcd,90,6.56,103.4,83.4,720,1612,269,android,mediatek,8,1.8,microsdxc,128,4,0.08
vivo,vivo_y18e,GSM / HSPA / LTE,,Mali-G52 MC2,2024,1,5000,0,163.6,75.6,185,2,0,1,0,0,1,0,ips lcd,90,6.56,103.4,83.6,720,1612,269,android,mediatek,8,1.8,microsdxc,64,4,0.08
vodafone,vodafone_smart_n10,GSM / HSPA / LTE,About 150 EUR,PowerVR GE8320,2019,1,2920,0,148.8,69.9,160,0,0,1,0,0,0,0,ips lcd,60,5.67,80.9,77.8,720,1500,293,android,mediatek,4,2,microsdxc,16,2,13
vodafone,vodafone_smart_n9,GSM / HSPA / LTE,About 120 EUR,Mali-T720MP2,2018,1,2900,0,147.1,68.8,145,0,0,1,0,0,0,0,ips lcd,60,5.5,78.1,77.1,720,1440,293,android,mediatek,4,1.3,microsdhc,16,2,13
vodafone,vodafone_smart_n9_lite,GSM / HSPA / LTE,About 100 EUR,Mali-T720MP2,2018,1,2460,2,148.2,68.9,155,0,0,1,0,0,0,0,ips lcd,60,5.34,73.6,72.1,480,960,201,android,mediatek,4,1.3,microsdhc,16,1,8
vodafone,vodafone_smart_ultra_6,GSM / HSPA / LTE,About 170 EUR,Adreno 405,2015,1,3000,0,154,77,159,0,0,1,0,0,0,0,ips lcd,60,5.5,83.4,70.3,1080,1920,401,android,qualcomm,8,1.1,microsdxc,16,2,13
vodafone,vodafone_smart_e9,GSM / HSPA / LTE,About 70 EUR,PowerVR GE8100,2018,1,2000,0,137.6,65.7,134,1,0,1,0,0,0,0,ips lcd,60,5,64.5,71.4,480,960,215,android,mediatek,4,1.5,microsdhc,8,1,5
vodafone,vodafone_smart_x9,GSM / HSPA / LTE,About 110 EUR,Adreno 506,2018,1,3100,0,148.2,71.3,153,0,0,1,0,0,0,0,ips lcd,60,5.7,82.7,78.2,1080,2160,427,android,qualcomm,8,1.8,microsdxc,32,3,5
vodafone,vodafone_smart_v8,GSM / HSPA / LTE,About 230 EUR,Adreno 505,2017,1,3000,0,155,76,166,0,0,1,0,0,0,0,ips lcd,60,5.5,83.4,70.8,1080,1920,401,android,qualcomm,8,1.4,microsdxc,32,3,16
vodafone,vodafone_smart_tab_n8,GSM / HSPA / LTE,About 180 EUR,Mali-T720MP2,2017,1,4600,0,260,155,465,0,0,0,1,0,0,0,ips lcd,60,10.1,95.8,73.4,800,1280,149,android,mediatek,4,1.1,microsdxc,16,2,5
vodafone,vodafone_smart_ultra_7,GSM / HSPA / LTE,About 160 EUR,Mali-T860MP2,2016,1,2960,0,152.2,78.1,150,0,0,0,1,0,0,0,ips lcd,60,5.5,83.4,70.2,1080,1920,401,android,mediatek,8,1,microsdxc,16,2,13
vodafone,vodafone_smart_prime_6,GSM / HSPA / LTE,About 110 EUR,Adreno 306,2015,1,2500,0,141.7,71.9,155,0,0,0,1,0,0,0,ips lcd,60,5,68.9,67.6,720,1280,294,android,qualcomm,4,1.2,microsdxc,8,1,8
vodafone,vodafone_smart_prime_7,GSM / HSPA / LTE,About 100 EUR,Adreno 304,2016,1,2540,0,144,72.1,128,0,0,0,1,0,0,0,ips lcd,60,5,69.4,66.8,720,1280,293,android,qualcomm,4,1.1,microsdxc,8,1,8
vodafone,vodafone_smart_e8,GSM / HSPA / LTE,About 80 EUR,Adreno 304,2017,1,2200,1,145.6,72.1,169,0,0,1,0,0,0,0,ips lcd,60,5,68.9,65.6,480,854,196,android,qualcomm,4,1.1,microsdxc,8,1,5
vodafone,vodafone_smart_n8,GSM / HSPA / LTE,About 100 EUR,Mali-T720MP2,2017,1,2400,0,144.5,71.9,151,0,0,1,0,0,0,0,ips lcd,60,5,68.9,66.3,720,1280,294,android,mediatek,4,1.3,microsdhc,16,1.5,13
vodafone,vodafone_smart_speed_6,GSM / HSPA / LTE,About 70 EUR,Mali-T720MP2,2015,1,1780,0,132.2,65.1,146,0,0,0,1,0,0,0,ips lcd,60,4.5,55.8,64.8,480,854,218,android,mediatek,4,1,microsdhc,8,1,5
vodafone,vodafone_smart_turbo_7,GSM / HSPA / LTE,About 60 EUR,Mali-T720MP2,2016,1,2000,0,140.6,72.4,167.9,0,0,0,1,0,0,0,tft,60,5,68.9,67.7,480,854,196,android,mediatek,4,1,microsdhc,8,1,5
vodafone,vodafone_smart_4_mini,GSM / HSPA,About 50 EUR,Mali-400,2014,1,1400,1,121.6,64.4,117,0,1,0,0,0,0,0,tft,60,4,45.5,58.2,480,800,233,android,mediatek,2,1.3,microsdhc,4,0.512,3.15
vodafone,vodafone_smart_platinum_7,GSM / HSPA / LTE,About 380 EUR,Adreno 510,2016,1,3000,0,154,75.7,155,0,0,1,0,0,0,0,amoled,60,5.5,83.4,71.5,1440,2560,534,android,qualcomm,8,1.2,microsdxc,32,3,16
vodafone,vodafone_tab_prime_7,GSM / HSPA / LTE,About 190 EUR,Adreno 505,2016,1,5830,0,259.2,155.8,439,0,0,0,1,0,0,0,ips lcd,60,10.1,95.8,73.2,1200,1920,224,android,qualcomm,8,1.4,microsdxc,16,2,5
vodafone,vodafone_smart_tab_7,GSM / HSPA,About 230 EUR,Adreno 220,2012,1,3400,0,194,120,319,0,1,0,0,0,0,0,tft,60,7,142.1,61,800,1280,216,android,qualcomm,2,1.2,microsdhc,0,0,5
vodafone,vodafone_smart_tab_4g,GSM / HSPA / LTE,,Adreno 306,2014,1,4060,0,209,123,327,0,0,0,1,0,0,0,ips lcd,60,8,176.4,68.6,720,1280,184,android,qualcomm,4,1.2,microsdxc,8,1,5
vodafone,vodafone_smart_4,GSM / HSPA,About 90 EUR,Adreno 302,2014,1,1880,1,134.7,66,152,0,0,0,1,0,0,0,tft,60,4.5,55.8,62.8,480,854,218,android,qualcomm,2,1.2,microsdhc,4,0.512,5
vodafone,vodafone_smart_first_7,GSM / HSPA,About 30 EUR,Mali-400MP2,2016,1,1400,1,114.4,62.8,110,0,1,0,0,0,0,0,tft tn,60,3.5,36.5,50.8,320,480,165,android,spreadtrum,4,1.3,microsdxc,4,0.512,2
vodafone,vodafone_tab_prime_6,GSM / HSPA / LTE,About 210 EUR,Adreno 306,2015,1,4600,0,244,146,406,0,0,0,1,0,0,0,ips lcd,60,9.6,67,75,800,1280,157,android,qualcomm,4,1.3,microsdhc,16,1,5
vodafone,vodafone_smart_4_turbo,GSM / HSPA / LTE,About 100 EUR,Adreno 305,2014,1,1880,1,134.5,67.5,155,0,0,0,1,0,0,0,tft,60,4.5,55.8,61.5,480,854,218,android,qualcomm,4,1.2,microsdhc,4,1,5
vodafone,vodafone_smart_4_power,GSM / HSPA / LTE,About 150 EUR,Mali-400MP2,2014,1,3000,0,141,71.4,162,0,0,0,1,0,0,0,ips lcd,60,5,68.9,68.5,540,960,220,android,mediatek,4,1.3,microsdhc,4,1,5
vodafone,vodafone_smart_4g,GSM / HSPA / LTE,,Adreno 305,2014,1,1880,1,134,67.1,153,0,0,0,1,0,0,0,ips lcd,60,4.5,55.8,62.1,540,960,245,android,qualcomm,2,1.2,microsdhc,8,1,8
vodafone,vodafone_smart_4_max,GSM / HSPA / LTE,,Adreno 305,2015,1,3000,0,164,83.4,170,0,0,0,1,0,0,0,ips lcd,60,6,99,72.6,720,1280,245,android,qualcomm,4,1.2,microsdhc,8,1,13
vodafone,vodafone_smart_tab_ii_10,GSM / HSPA,About 270 EUR,Adreno 220,2012,1,6340,0,259.8,178,580,0,1,0,0,0,0,0,tft,60,10,90,62.7,800,1280,151,android,qualcomm,2,1.5,no,16,1,5
wiko,wiko_t10,GSM / HSPA / LTE,,PowerVR GE8300,2022,1,5000,0,163.9,75.8,192,2,0,1,0,0,1,0,ips lcd,60,6.5,102,82.1,720,1600,270,android,mediatek,4,2,microsdxc,64,2,13
wiko,wiko_view,GSM / HSPA / LTE,About 150 EUR,Adreno 308,2017,1,2900,1,151.5,73.1,160,2,0,0,1,0,1,0,ips lcd,60,5.7,83.8,75.7,720,1440,282,android,qualcomm,4,1.4,microsdxc,32,3,13
wiko,wiko_view2,GSM / HSPA / LTE,About 200 EUR,Adreno 505,2018,1,3000,0,154.5,72,153,2,0,1,0,0,1,1,ips lcd,60,6,89.6,80.5,720,1528,282,android,qualcomm,8,1.4,microsdxc,32,3,13
wiko,wiko_view2_go,GSM / HSPA / LTE,,Adreno 505,2018,1,4000,0,153.6,73.1,160,2,0,1,0,0,1,1,ips lcd,60,5.93,88.1,78.4,720,1512,282,android,qualcomm,8,1.4,microsdxc,32,3,12
wiko,wiko_y62,GSM / HSPA / LTE,About 70 EUR,PowerVR GE8320,2021,1,3000,1,157,75.8,171.5,2,0,1,0,0,1,0,ips lcd,60,6.1,91.3,76.8,720,1560,282,android,mediatek,4,1.8,microsdxc,16,1,5
wiko,wiko_y61,GSM / HSPA / LTE,About 60 EUR,PowerVR GE8300,2020,1,3000,2,161.3,78.1,190,2,0,1,1,0,1,0,ips lcd,60,5.99,92.6,73.5,480,960,179,android,mediatek,4,1.8,microsdxc,32,2,8
wiko,wiko_y62_plus,GSM / HSPA / LTE,About 70 EUR,PowerVR GE8320,2021,1,3000,2,157,75.8,172,2,0,1,0,0,1,0,ips lcd,60,6.1,91.3,76.8,720,1560,282,android,mediatek,4,1.8,microsdxc,32,2,8
wiko,wiko_power_u10,CDMA / HSPA / LTE,About 100 EUR,PowerVR GE8320,2021,1,5000,0,173.8,78.6,206,2,0,1,0,0,1,0,ips lcd,60,6.82,110.5,80.9,720,1640,263,android,mediatek,8,1.8,microsdxc,32,3,13
wiko,wiko_tommy3_plus,GSM / HSPA / LTE,About 80 EUR,PowerVR GE8100,2019,1,2900,2,147.6,71.3,150,2,0,0,1,0,1,0,ips lcd,60,5.45,76.7,72.8,720,1440,295,android,mediatek,4,1.3,microsdxc,16,2,13
wiko,wiko_y81,GSM / HSPA / LTE,About 80 EUR,PowerVR GE8300,2020,1,4000,0,157.9,76.1,166,2,0,1,0,0,1,0,ips lcd,60,6.2,95.9,79.8,720,1520,271,android,mediatek,4,1.8,microsdxc,32,2,13
wiko,wiko_y52,GSM / HSPA / LTE,About 50 EUR,Mali-T820 MP1,2021,1,2020,1,143.2,73.5,153,2,0,1,1,0,1,0,tn lcd,60,5,68.9,65.5,480,854,196,android,unisoc,4,1.4,microsdxc,16,1,5
wiko,wiko_view_max,GSM / HSPA / LTE,,PowerVR GE8100,2018,1,4000,0,157.8,75.8,158,2,0,1,0,0,1,1,ips lcd,60,5.99,92.6,77.4,720,1440,269,android,mediatek,4,1.3,microsdxc,32,3,13
wiko,wiko_tommy2,GSM / HSPA / LTE,,Adreno 304,2017,1,2500,1,145,72.7,159,2,0,0,1,0,1,0,ips lcd,60,5,68.9,65.4,720,1280,294,android,qualcomm,4,1.3,microsdxc,8,1,8
wiko,wiko_view_prime,GSM / HSPA / LTE,About 190 EUR,Adreno 505,2017,1,3000,0,152.3,72.8,162,2,0,1,0,0,1,0,ips lcd,60,5.7,83.8,75.6,720,1440,282,android,qualcomm,8,1.4,microsdxc,64,4,16
wiko,wiko_wim_lite,GSM / HSPA / LTE,,Adreno 505,2017,1,3000,0,144,71.7,149,2,0,1,0,0,1,1,ips lcd,60,5,68.9,66.8,1080,1920,441,android,qualcomm,8,1.4,microsdxc,32,3,13
wiko,wiko_lenny2,GSM / HSPA,About 120 EUR,Mali-400MP2,2015,1,1800,1,145.4,73.2,156,2,0,0,1,0,0,0,ips lcd,60,5,68.9,64.7,480,854,196,android,mediatek,4,1.3,microsdxc,4,0.768,5
wiko,wiko_sunny,GSM / HSPA,,Mali-400MP2,2016,1,1200,1,128.4,66.2,123,0,1,0,0,0,0,0,tft,60,4,45.5,53.6,480,800,233,android,mediatek,4,1.3,microsdxc,8,0.512,5
xiaomi,xiaomi_redmi_a3,GSM / HSPA / LTE,"$ 109.97 / € 91.00 / ₹ 6,986",PowerVR GE8320,2024,1,5000,0,168.3,76.3,193,2,0,1,0,0,1,0,ips lcd,90,6.71,106.5,82.9,720,1650,268,android,mediatek,8,1.6,microsdxc,128,6,0.08
xiaomi,xiaomi_pad_6,No cellular connectivity,About 400 EUR,Adreno 650,2023,1,8840,0,254,165.2,490,0,0,0,0,0,0,0,ips lcd,144,11,350.9,83.6,1800,2880,309,android,qualcomm,8,1.8,no,256,8,13
xiaomi,xiaomi_redmi_9a,GSM / HSPA / LTE,"$ 69.00 / £ 72.00 / € 74.50 / ₹ 6,110",PowerVR GE8320,2020,1,5000,0,164.9,77.1,196,2,0,1,0,0,1,0,ips lcd,60,6.53,102.9,81,720,1600,269,android,mediatek,8,1.5,microsdxc,128,6,13
xiaomi,xiaomi_redmi_pad_se,No cellular connectivity,About 200 EUR,Adreno 610,2023,1,8000,0,255.5,167.1,478,0,0,0,0,0,0,0,ips lcd,90,11,347.5,81.4,1200,1920,207,android,qualcomm,8,1.9,microsdxc,256,8,8
xiaomi,xiaomi_redmi_12c,GSM / CDMA / HSPA / EVDO / LTE,$ 95.99 / £ 84.99 / € 66.16,Mali-G52 MC2,2023,1,5000,0,168.8,76.4,192,2,0,1,0,0,1,0,ips lcd,60,6.71,106.5,82.6,720,1650,268,android,mediatek,8,1.8,microsdxc,128,6,0.08
xolo,xolo_a500s,GSM / HSPA,About 120 EUR,Mali-400,2013,1,1400,1,125,63.2,120,2,1,0,0,0,1,0,tft,60,4,45.5,57.6,480,800,233,android,mediatek,2,1.3,microsdhc,4,0.512,5
xolo,xolo_a500_club,GSM / HSPA,About 80 EUR,Mali-400,2014,1,1400,1,124.5,61.9,120,2,0,0,0,0,0,0,ips lcd,60,4,45.5,59.1,480,800,233,android,mediatek,2,1.3,microsdhc,4,0.512,5
xolo,xolo_q1000,GSM / HSPA,About 150 EUR,PowerVR SGX544,2013,1,2100,1,143.5,70.8,171.1,2,1,0,0,0,0,0,ips lcd,60,5,68.9,67.8,720,1280,294,android,mediatek,4,1.2,microsdhc,4,1,8
xolo,xolo_q900s_plus,GSM / HSPA,,Adreno 302,2014,1,1800,1,135.8,67.2,100,2,0,0,0,0,0,0,ips lcd,60,4.7,60.9,66.7,720,1280,312,android,qualcomm,4,1.2,microsdhc,8,1,8
xolo,xolo_win_q900s,GSM / HSPA,About 120 EUR,Adreno 302,2014,1,1800,1,135.8,67.2,100,2,0,0,0,0,1,0,ips lcd,60,4.7,60.9,66.7,720,1280,312,microsoft,qualcomm,4,1.2,microsdhc,8,1,8
xolo,xolo_q700,GSM / HSPA,About 100 EUR,PowerVR SGX544,2013,1,2400,1,135.8,67.5,151.3,2,1,0,0,0,0,0,ips lcd,60,4.5,55.8,60.9,540,960,245,android,mediatek,4,1.2,microsdhc,4,1,5
yezz,yezz_go_3,GSM / HSPA,About 50 EUR,Mali-400 MP2,2021,1,1350,1,125.7,63.5,84.5,2,0,1,0,0,1,0,oled,60,4,44.1,55.3,360,640,184,android,unisoc,4,1.3,microsdxc,8,1,5
yezz,yezz_epic_3,No cellular connectivity,About 70 EUR,PowerVR GE8300,2022,1,2500,0,189.5,107.5,250,0,0,0,0,0,0,0,tn lcd,60,7,137.9,67.7,600,1024,170,android,allwinner,4,1.5,microsdxc,32,2,5
yezz,yezz_epic_t,GSM / HSPA / LTE,About 250 EUR,Mali-T860MP2,2018,1,9000,0,168.8,86.5,469,2,0,1,0,0,1,0,ips lcd,60,5.5,83.4,57.1,1080,1920,401,android,mediatek,8,1,microsdxc,32,3,16
yezz,yezz_go_1,GSM / HSPA,,Mali-400,2020,1,1400,1,128.5,65.2,123,2,0,1,0,0,1,0,tft lcd,60,4,45.5,54.4,480,800,233,android,mediatek,4,1.3,microsdxc,8,1,5
yezz,yezz_max_1,GSM / HSPA,About 60 EUR,Mali-400,2018,1,2000,1,139,65.8,120,2,0,1,0,0,1,0,tft,60,5,64.5,70.5,480,960,215,android,mediatek,4,1.3,microsdhc,16,2,8
yezz,yezz_liv1,GSM / HSPA,About 50 EUR,Mali-T820 MP1,2019,1,2000,1,138.5,65.8,133.3,2,0,1,0,0,1,0,tft lcd,60,5,64.5,70.8,480,960,215,android,unisoc,4,1.3,microsdxc,16,1,5
yezz,yezz_andy_4e7,GSM / HSPA,,Mali-400,2018,1,1400,1,126,65,112,2,0,1,1,0,1,0,tn,60,5,71,86.9,480,800,187,android,mediatek,4,1.3,microsdhc,8,1,5
yezz,yezz_andy_4ei2,GSM / HSPA,,Mali-400,2015,1,1400,1,121,64,110,2,0,0,0,0,0,0,tft,60,4,45.5,58.8,480,800,233,android,mediatek,2,1,microsdxc,4,0.512,5
yezz,yezz_andy_4e4,GSM / HSPA,,Mali-400MP2,2016,1,1400,2,125.8,63,112,2,0,0,1,0,0,0,tn,60,4,44.1,55.6,480,854,245,android,spreadtrum,4,1.2,microsdxc,4,0.512,5
